"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1636.6,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1664.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1626.3,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1604.1,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1593.1,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1605.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1619.9,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1636.2,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1621.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1600.3,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1618.8,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1633.5,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1644.7,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1603.7,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1575.7,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1561.2,,
"SVN","Slovenia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1710.1,,
"SVN","Slovenia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1695.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1720.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1723.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1736.6,,
"SVN","Slovenia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1696.6,,
"SVN","Slovenia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1667.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1654.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1673.7,,
"SVN","Slovenia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1678.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1680.1,,
"SVN","Slovenia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1663.2,,
"SVN","Slovenia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1644.6,,
"SVN","Slovenia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1662.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1681.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1687.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1652.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1621.7,,
"SVN","Slovenia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1602.8,,
"EST","Estonia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1857,,
"EST","Estonia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1859,,
"EST","Estonia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1858,,
"EST","Estonia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1871,,
"EST","Estonia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1882,,
"EST","Estonia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1909,,
"EST","Estonia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1900,,
"EST","Estonia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1901,,
"EST","Estonia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1873,,
"EST","Estonia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1745,,
"EST","Estonia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1785,,
"EST","Estonia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1826,,
"EST","Estonia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1795,,
"EST","Estonia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1781,,
"EST","Estonia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1776,,
"EST","Estonia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1776,,
"EST","Estonia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1767,,
"EST","Estonia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1776,,
"EST","Estonia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1726,,
"EST","Estonia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1909,,
"EST","Estonia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1902,,
"EST","Estonia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1904,,
"EST","Estonia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1910,,
"EST","Estonia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1918,,
"EST","Estonia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1939,,
"EST","Estonia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1932,,
"EST","Estonia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1929,,
"EST","Estonia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1900,,
"EST","Estonia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1769,,
"EST","Estonia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1810,,
"EST","Estonia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1852,,
"EST","Estonia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1820,,
"EST","Estonia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1801,,
"EST","Estonia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1795,,
"EST","Estonia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1788,,
"EST","Estonia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1791,,
"EST","Estonia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1792,,
"EST","Estonia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1748,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2007,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2010,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2013,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2022,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2020,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2016,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1996,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2003,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1996,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1994,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1988,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1989,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1998,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1999,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1974,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1976,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1979,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1985,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1978,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1974,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1972,,
"ITA","Italy","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1696.4,,
"ITA","Italy","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1684.7,,
"ITA","Italy","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1671.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1652.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1656.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1646.4,,
"ITA","Italy","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1651.6,,
"ITA","Italy","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1651.5,,
"ITA","Italy","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1652.8,,
"ITA","Italy","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1616.2,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1615.8,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1614.9,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1579.9,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1567,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1565.7,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1570,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1581,,
"ITA","Italy","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1580.7,,
"ITA","Italy","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1586.2,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1673,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1677,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1651,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1626,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1654,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1651,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1646,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1665,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1680,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1620,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1642,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1616,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1615,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1602,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1598,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1618,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1644,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1607,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1614,,
"LTU","Lithuania","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1610,,
"LTU","Lithuania","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1597,,
"LTU","Lithuania","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1572,,
"LTU","Lithuania","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1558,,
"LTU","Lithuania","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1638,,
"LTU","Lithuania","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1639,,
"LTU","Lithuania","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1635,,
"LTU","Lithuania","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1660,,
"LTU","Lithuania","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1686,,
"LTU","Lithuania","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1625,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1643,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1621,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1620,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1606,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1599,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1622,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1644,,
"LTU","Lithuania","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1608,,
"LTU","Lithuania","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1616,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1735,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1741,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1714,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1707,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1665,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1680,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1676,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1648,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1756,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1713,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1702,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1714,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1705,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1699,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1709,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1671,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1670,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1656,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1674,,
"LVA","Latvia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1775,,
"LVA","Latvia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1785,,
"LVA","Latvia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1741,,
"LVA","Latvia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1732,,
"LVA","Latvia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1687,,
"LVA","Latvia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1712,,
"LVA","Latvia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1713,,
"LVA","Latvia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1687,,
"LVA","Latvia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1799,,
"LVA","Latvia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1754,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1738,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1753,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1738,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1732,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1741,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1708,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1709,,
"LVA","Latvia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1695,,
"LVA","Latvia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1699,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2288.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2313.8,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2276.2,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199.4,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2189.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2215.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2243.6,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2245.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2208.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2362,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2329,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2357,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2350,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2369,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2352,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2360,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2387,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2392,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2348,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2243.1,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2285.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2233.4,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2140.6,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2121.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2148.2,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2204.7,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2178.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2121,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1442,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1422,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1401,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1386,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1407,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1404,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1402,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1413,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1421,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1415,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1440,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1437,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1425,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1418,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1432,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1424,,
